gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx950,256,1,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,14.8738,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3_kb4_xcd4_fp4,14.0%,9.0879,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_reduce,2.2%,23.9617,0,0,0,5.91,76209.68,
gfx950,256,2,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,18.0559,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3_kb4_bnt0_xcd4_fp4,12.4%,11.1949,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_reduce,2.4%,29.2508,0,0,0,9.68,62430.15,
gfx950,256,4,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,25.7135,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4_bnt0,0.0%,14.3056,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_reduce_bnt2_xcd4,2.1%,40.0191,0,0,0,14.15,45632.43,
gfx950,256,8,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,34.5745,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3,0.0%,21.7274,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_reduce_xcd4,2.3%,56.3019,0,0,0,20.11,32436.61,
gfx950,256,16,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,52.4011,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,32.0556,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_reduce,2.3%,84.4567,0,0,0,26.82,21625.16,
gfx950,256,32,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,86.4238,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,49.6908,flydsl_moe2_afp4_wfp4_bf16_t32x256x256_atomic_bnt2,4.8%,136.1146,0,0,0,33.28,13420.2,
gfx950,256,64,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,96.4246,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3,0.0%,57.4377,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_bnt2_persist,4.9%,153.8623,0,0,0,58.88,11876.04,
gfx950,256,128,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,109.7183,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_xcd4_fp4,0.7%,63.4458,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_persist,4.9%,173.1641,0,0,0,104.64,10559.08,
gfx950,256,256,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,112.2026,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w4_xcd4_fp4,0.7%,68.797,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_reduce_bnt2,2.4%,180.9996,0,0,0,200.21,10115.02,
gfx950,256,512,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,114.5286,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w2_fp4,0.7%,69.5365,flydsl_moe2_afp4_wfp4_bf16_t32x128x256_atomic_persist,4.9%,184.0651,0,0,0,393.76,9972.19,
gfx950,256,1024,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,119.5258,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w2_fp4,0.7%,81.0939,flydsl_moe2_afp4_wfp4_bf16_t64x128x256_atomic_bnt2,4.9%,200.6197,0,0,0,722.54,9196.35,
gfx950,256,2048,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,157.1149,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w4,0.0%,129.6424,flydsl_moe2_afp4_wfp4_bf16_t128x128x128_reduce,2.3%,286.7573,0,0,0,1011.0,6499.73,
gfx950,256,4096,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,229.8108,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w4_bnt0_xcd4,0.0%,209.8656,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_bnt2,2.3%,439.6764,0,0,0,1318.74,4324.98,
gfx950,256,8192,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,351.3122,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2_bnt0_xcd4,0.0%,376.556,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_bnt2_persist_sbm128,2.3%,727.8682,0,0,0,1593.2,2716.27,
gfx950,256,16384,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,580.0436,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0_xcd4,0.0%,715.428,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_bnt2_sbm128,2.4%,1295.4716,0,0,0,1790.3,1642.71,
gfx950,256,32768,6144,768,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1037.4407,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0_xcd4,0.0%,1397.2343,flydsl_moe2_afp4_wfp4_bf16_t64x256x256_reduce_xcd4_persist_sbm128,2.4%,2434.675,0,0,0,1905.21,998.11,
gfx950,256,1,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,12.8297,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3_kb4_bnt0_go_xcd4_fp4,17.2%,7.9157,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_reduce_bnt2,1.3%,20.7454,0,0,0,3.41,44012.94,
gfx950,256,2,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,15.0403,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3_kb4_bnt0_xcd4_fp4,12.2%,9.2764,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_reduce_bnt2,1.3%,24.3167,0,0,0,5.82,37549.68,
gfx950,256,4,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,18.6502,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3_kb4_xcd4_fp4,13.1%,11.0951,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_reduce_bnt2,1.1%,29.7453,0,0,0,9.52,30698.0,
gfx950,256,8,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,26.5501,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3_bnt0,0.0%,14.4417,flydsl_moe2_afp4_wfp4_bf16_t32x256x128_reduce,1.2%,40.9918,0,0,0,13.81,22277.5,
gfx950,256,16,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,27.975,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_fp4,0.5%,19.9613,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_reduce_bnt2,1.2%,47.9363,0,0,0,23.62,19053.25,
gfx950,256,32,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,46.4934,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w4,0.0%,25.5454,flydsl_moe2_afp4_wfp4_bf16_t32x256x128_reduce,1.3%,72.0388,0,0,0,31.44,12682.57,
gfx950,256,64,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,52.5835,flydsl_moe1_afp4_wfp4_bf16_t32x64x256_w3,0.0%,32.5943,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_reduce_bnt2,1.2%,85.1778,0,0,0,53.18,10733.16,
gfx950,256,128,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,54.3107,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w3_fp4,0.6%,36.5452,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_atomic_bnt2,3.3%,90.8559,0,0,0,99.72,10075.37,
gfx950,256,256,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,55.6677,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4_fp4,0.7%,38.8522,flydsl_moe2_afp4_wfp4_bf16_t32x256x128_atomic_bnt2,3.3%,94.5199,0,0,0,191.7,9709.77,
gfx950,256,512,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,61.6438,flydsl_moe1_afp4_wfp4_bf16_t32x128x256_w4,0.0%,43.9393,flydsl_moe2_afp4_wfp4_bf16_t32x128x128_atomic,3.3%,105.5831,0,0,0,343.23,8737.05,
gfx950,256,1024,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,67.2326,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w4,0.0%,58.8518,flydsl_moe2_afp4_wfp4_bf16_t64x128x128_reduce_bnt2,1.3%,126.0844,0,0,0,574.83,7391.25,
gfx950,256,2048,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,81.5727,flydsl_moe1_afp4_wfp4_bf16_t128x128x256,0.0%,94.5597,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce_bnt2_persist_sbm128,1.3%,176.1324,0,0,0,822.99,5398.19,
gfx950,256,4096,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,126.8273,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w3_bnt0_xcd4,0.0%,158.638,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce_persist,1.3%,285.4653,0,0,0,1015.57,3462.93,
gfx950,256,8192,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,64,0,184.9122,flydsl_moe1_afp4_wfp4_bf16_t64x128x256_w4_bnt0_xcd4,0.0%,296.0146,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce,1.3%,480.9268,0,0,0,1205.63,2212.48,
gfx950,256,16384,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,304.1275,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w3_bnt0_xcd4,0.0%,551.6006,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce_bnt2_persist_sbm128,1.3%,855.7281,0,0,0,1355.15,1419.89,
gfx950,256,32768,6144,384,129,5,ActivationType.Swiglu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,536.315,flydsl_moe1_afp4_wfp4_bf16_t128x128x256_w2_bnt0_xcd4,0.0%,1126.5182,flydsl_moe2_afp4_wfp4_bf16_t64x256x128_reduce_bnt2_sbm128,1.3%,1662.8332,0,0,0,1394.78,912.31,
